"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in INR, unless specified"
"Definitions:"
"Total sales tax liable:Includes GST or sales tax collected from buyers for product sales, shipping, and gift wrap."
"TCS-CGST:Tax Collected at Source from Central GST"
"TCS-SGST:Tax Collected at Source from State GST"
"TCS-IGST:Tax Collected at Source from Integrated GST"
"TDS (Section 194-O): Tax Deducted at Source under Section 194-O of Income tax Act, 1961"
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","Sku","description","quantity","marketplace","account type","fulfillment","order city","order state","order postal","product sales","shipping credits","gift wrap credits","promotional rebates","Total sales tax liable(GST before adjusting TCS)","TCS-CGST","TCS-SGST","TCS-IGST","TDS (Section 194-O)","selling fees","fba fees","other transaction fees","other","total"
"29 Oct 2025 5:22:01 am UTC","25831444812","Order","406-4310794-0877949","EN-DOSA-MAKER-COVER","Encasify Dosa Maker Cover with Storage Pockets | Dustproof Dosa Maker Cover for Perfection | Nylon Material | Black","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Amazon","JIAGANJ AZIMGANJ","WEST BENGAL","742123","342.48","38.10","0","0","19.02","0","0","-1.90","-0.39","-27.58","-136.76","-24.78","0","208.19"
"29 Oct 2025 5:25:18 am UTC","25830514522","Order","403-1859041-6707518","EN-SPARE-TYRE-28IN","Encasify Spare Tyre Cover | Heavy-Duty Polyester Wheel Protector | Fits Most Car & SUV Tyres | Black (SPARE-TYRE-28in)","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","SHILLONG","MEGHALAYA","793003","382.20","0","0","0","68.80","0","0","-1.91","-0.39","-74.51","0","-12.98","0","361.21"
"29 Oct 2025 5:36:58 am UTC","25831444812","Order","171-1041016-7901969","EN-SILAY-LARGE-COVER","Encasify Sewing Machine Cover with Storage Pockets | Dustproof Silai Machine Cover for Perfection | Nylon Material | Black (Large)","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Amazon","WARANGAL","TELANGANA","506001","395.22","38.10","0","-38.10","19.76","0","0","-1.98","-0.40","-31.82","-96.76","-24.78","0","259.24"
"29 Oct 2025 6:20:38 am UTC","25830514522","Order","408-8765143-3289921","EN-GARMENT-STEAMER-FBM","Encasify Garment Steamer Dust-Proof Cover - Universal Fabric Steamer Protective Storage Bag for Home & Commercial Use, Fits All Vertical Clothes Steam","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","HYDERABAD","TELANGANA","500016","458.10","0","0","0","22.90","0","0","-2.29","-0.46","-36.90","0","-12.98","0","428.37"
"29 Oct 2025 6:27:48 am UTC","25830514522","Order","402-3549856-3739524","DJ-VYU7-KE2","Encasify Table Tennis Table Cover - Fits Flat & Folding Tables - All Weather Condition 2 in1 (Indoor/Outdoor) Cover - Dust & Water Resistant - Perfect","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","KATHUA","JAMMU & KASHMIR","184101","1,245.55","0","0","0","62.28","0","0","-6.23","-1.25","-208.34","0","-76.70","0","1,015.31"
"29 Oct 2025 6:35:05 am UTC","25830514522","Order","403-7778887-8790724","G6-Y5CH-EHL1","Encasify Massage Chair Cover - Full Body Protector for Massage Chair - Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material (Silver)","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","Mumbai","MAHARASHTRA","400063","951.43","0","0","0","47.57","0","0","-4.76","-0.96","-153.25","0","-40.12","0","799.91"
"29 Oct 2025 7:35:48 am UTC","25831444812","Order","407-6499737-7761152","EN-ERH-COVER-4","Encasify Electric Room Heater Cover | Electric Dustproof Room Heater Cover | Electric Heater cover | Nylon Material | Black","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Amazon","SILIGURI","WEST BENGAL","734001","346.26","0","0","0","62.33","0","0","-1.73","-0.35","-21.70","-96.76","-15.34","0","272.71"
"29 Oct 2025 7:40:42 am UTC","25830514522","Order","402-8445146-2685927","EN-EMC-BLK-COVER","Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","SECUNDERABAD","TELANGANA","500009","1,046.67","0","0","0","52.33","0","0","-5.23","-1.05","-175.08","-120.36","-60.18","0","737.10"
"29 Oct 2025 10:29:22 am UTC","25831444812","Refund","404-2154476-4074731","EN-SPARE-TYRE-28IN","Encasify Spare Tyre Cover | Heavy-Duty Polyester Wheel Protector | Fits Most Car & SUV Tyres | Black (SPARE-TYRE-28in)","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","BENGALURU","KARNATAKA","560079","-378.38","0","0","0","-68.11","0","0","1.89","0","-8.84","0","12.98","0","-440.46"
"29 Oct 2025 11:58:25 am UTC","25831444812","Order","404-2154476-4074731","EN-SPARE-TYRE-28IN","Encasify Spare Tyre Cover | Heavy-Duty Polyester Wheel Protector | Fits Most Car & SUV Tyres | Black (SPARE-TYRE-28in)","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","BENGALURU","KARNATAKA","560079","378.38","0","0","0","68.11","0","0","-1.89","-0.38","-73.76","0","-12.98","0","357.48"
"29 Oct 2025 1:12:54 pm UTC","25830514522","Order","403-4712316-1741967","EN-GARMT-STEAMER-COVER","Encasify Garment Steamer Dust-Proof Cover - Universal Fabric Steamer Protective Storage Bag for Home & Commercial Use, Fits All Vertical Clothes Steam","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","KOLKATA","WEST BENGAL","700054","443.77","0","0","0","22.19","0","0","-2.22","-0.45","-35.74","-96.76","-24.78","0","306.01"
"29 Oct 2025 2:34:01 pm UTC","25831444812","Order","408-2475751-8797946","EN-TTT-BLK-COVER-FBM","Encasify Table Tennis Table Cover Fits Flat & Folding Tables - All Weather Condition 2 in1 (Indoor/Outdoor) Cover - Dust & Water Resistant - Universal","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","AURANGABAD","MAHARASHTRA","431005","1,139.90","0","0","0","56.99","0","0","-5.70","-1.15","-190.66","0","-76.70","0","922.68"
"29 Oct 2025 4:19:14 pm UTC","25830514522","Order","171-2203207-1689134","COVER - 10.5 KG WHEELCHAIR","Encasify Foldable Travel Wheelchair Cover | Waterproof, Dustproof & Durable Protection Cover for Folded Wheelchair | Compatible for Frido Travel Wheel","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","HYDERABAD","TELANGANA","500049","474.29","0","0","0","23.71","0","0","-2.37","-0.48","-26.44","0","-12.98","0","455.73"
"29 Oct 2025 6:28:30 pm UTC","25830514522","Order","406-3148044-1738706","EN-AIR-COOLER-55LTR-COVER","Encasify Air Cooler Cover | Compatible with Havells Celia 55 Litre Desert Cooler Cover | Polyster | Black (55 ltr)","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","HYDERABAD","TELANGANA","500079","574.21","0","0","0","28.71","0","0","-2.87","-0.58","-96.04","-96.76","-30.68","0","375.99"
"29 Oct 2025 6:55:16 pm UTC","25830514522","Shipping Services","405-5009655-2950756","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"29 Oct 2025 7:01:20 pm UTC","25830514522","Order","407-6464683-5417931","EN-EMC-BLK-COVER","Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","Hyderabad","TELANGANA","500069","1,046.67","0","0","-20.93","51.28","0","0","-5.13","-1.03","-171.57","-120.36","-60.18","0","718.75"
"29 Oct 2025 7:19:49 pm UTC","25830514522","Shipping Services","407-5539475-6670748","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"29 Oct 2025 7:26:17 pm UTC","25830514522","Shipping Services","403-7902387-1783512","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"29 Oct 2025 7:31:23 pm UTC","25830514522","Order","408-6119730-3637115","EN-EMC-BLK-COVER-FBM","Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","HYDERABAD","TELANGANA","500090","993.43","0","0","0","49.67","0","0","-4.97","-1.00","-166.17","0","-76.70","0","794.26"
"29 Oct 2025 7:45:52 pm UTC","25831444812","Shipping Services","404-9930846-9791554","","Easy Ship weight handling fees","","Amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"29 Oct 2025 7:46:34 pm UTC","25830514522","Shipping Services","404-7333092-9347551","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"29 Oct 2025 7:50:09 pm UTC","25830514522","Shipping Services","406-0093062-2617137","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"29 Oct 2025 7:56:39 pm UTC","25831444812","Shipping Services","408-2475751-8797946","","Easy Ship weight handling fees","","Amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"29 Oct 2025 8:18:02 pm UTC","25830514522","Shipping Services","404-1689415-0373907","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"29 Oct 2025 8:37:08 pm UTC","25830514522","Shipping Services","171-8112788-0285944","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"29 Oct 2025 8:37:30 pm UTC","25830514522","Order","406-0111995-8457931","EN-EMC-BLK-COVER-FBM","Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","MUMBAI","MAHARASHTRA","400095","993.43","0","0","-19.87","48.68","0","0","-4.87","-0.98","-162.84","0","-76.70","0","776.85"
"29 Oct 2025 8:47:39 pm UTC","25831444812","Shipping Services","404-2154476-4074731","","Easy Ship weight handling fees","","Amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"29 Oct 2025 8:51:13 pm UTC","25830514522","Shipping Services","403-8081908-7154743","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"29 Oct 2025 9:01:01 pm UTC","25830514522","Order","403-4012178-9779554","ZJ-UXCI-Z7YQ","Encasify Billiard Pool Table Cover, Dustproof, Waterproof & Tearproof Covers for Pool Table 7/8/9FT Fitted - Polyester Material - Black (9 Feet (284cm","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","MAPUSA","GOA","403510","837.31","0","0","-16.75","147.70","0","0","-4.10","-0.83","-148.53","-120.36","-30.68","0","663.76"
"29 Oct 2025 9:02:52 pm UTC","25830514522","Order","407-5539475-6670748","TOTE-WITH-PURPOSE","STANIX Premium Printed Tote Bag with Zipper | Cotton Canvas Handbag for Unisex - Trendy College, Office & Everyday Shopping Companion (Beige) (TOTE-2)","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","MANDYA","KARNATAKA","571421","362.86","0","0","0","18.14","0","0","-1.81","-0.37","-26.97","0","-12.98","0","338.87"
"29 Oct 2025 9:10:41 pm UTC","25830514522","Shipping Services","408-8765143-3289921","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"29 Oct 2025 9:36:01 pm UTC","25831444812","Order","404-8936608-8797966","ZJ-UXCI-Z7YQ","Encasify Billiard Pool Table Cover, Dustproof, Waterproof & Tearproof Covers for Pool Table 7/8/9FT Fitted - Polyester Material - Black (9 Feet (284cm","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Amazon","GHAZIABAD","UTTAR PRADESH","201016","845.76","0","0","0","152.24","0","0","-4.23","-0.86","-153.09","-120.36","-30.68","0","688.78"
"29 Oct 2025 9:48:15 pm UTC","25830514522","Shipping Services","171-5945426-8669115","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"29 Oct 2025 9:49:58 pm UTC","25830514522","Shipping Services","171-2171006-8182750","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"29 Oct 2025 9:51:38 pm UTC","25830514522","Shipping Services","171-1791563-8993164","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"29 Oct 2025 9:59:15 pm UTC","25830514522","Order","408-5949518-8199565","EN-ERH-BLK-COVER-5","Encasify Electric Room Heater Cover | Dustproof and Scratch Proof Room Heater Cover | Nylon Material Cover | Black","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","GREATER NOIDA","UTTAR PRADESH","201306","394.88","33.90","0","-33.90","71.08","0","0","-1.97","-0.40","-24.74","-96.76","-15.34","0","326.75"
"29 Oct 2025 10:03:05 pm UTC","25831444812","Order","404-9930846-9791554","EN-TELESCOPE-COVER-FBM","Encasify Telescope Cover - Waterproof, Dustproof & Sunproof Outdoor Protective Cover with Zipper and Durable Closure (Black)","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","GURUGRAM","HARYANA","122001","658.10","0","0","0","32.90","0","0","-3.29","-0.67","-110.08","0","-40.12","0","536.84"
"29 Oct 2025 10:06:57 pm UTC","25830514522","Shipping Services","408-6119730-3637115","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"29 Oct 2025 10:12:33 pm UTC","25830514522","Shipping Services","171-2647160-0471540","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"29 Oct 2025 10:18:50 pm UTC","25830514522","Shipping Services","407-8173318-3781119","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"29 Oct 2025 10:31:28 pm UTC","25830514522","Order","171-1791563-8993164","EN-FULL SIZE-FAN COVER-FBM","Encasify Polyester Full-Size Fan Cover | Heavy-Duty Waterproof & Dustproof Protective Cover for Electric Fans | Adjustable Fit for Pedestal, Floor & T","2","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","NOIDA","UTTAR PRADESH","201301","552.38","0","0","-16.58","26.80","0","0","-2.68","-0.54","0","0","-14.16","0","545.22"
"29 Oct 2025 10:42:46 pm UTC","25830514522","Order","405-4922421-6602705","EN-FULL SIZE-FAN COVER-FBM","Encasify Polyester Full-Size Fan Cover | Heavy-Duty Waterproof & Dustproof Protective Cover for Electric Fans | Adjustable Fit for Pedestal, Floor & T","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","RAMNAGAR","BIHAR","845103","276.19","0","0","0","13.81","0","0","-1.38","-0.28","0","0","-7.08","0","281.26"
"29 Oct 2025 10:45:38 pm UTC","25830514522","Order","407-8839513-9684307","EN-ERH-COVER-4","Encasify Electric Room Heater Cover | Electric Dustproof Room Heater Cover | Electric Heater cover | Nylon Material | Black","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","NEW DELHI","DELHI","110005","346.26","0","0","-6.92","61.08","0","0","-1.70","-0.35","-21.26","-96.76","-15.34","0","265.01"
"29 Oct 2025 10:58:01 pm UTC","25831444812","Shipping Services","408-4528604-6912358","","Easy Ship weight handling fees","","Amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"29 Oct 2025 10:59:54 pm UTC","25831444812","Order","406-1321993-9777966","EN-FAN-20-24-COVER","Encasify Heavy-Duty Fan Cover | Waterproof & Dustproof Protective Cover for Pedestal & Industrial Fans | Indoor/Outdoor Use, Ideal for Home, Garage &","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Amazon","BENGALURU","KARNATAKA","560086","245.69","0","0","0","12.28","0","0","-1.23","-0.26","0","-96.76","-30.68","0","129.04"
"29 Oct 2025 11:05:23 pm UTC","25830514522","Order","406-8274472-0726727","EN-WC-BLK-COVER","Encasify Wheelchair Cover - Durable Protector for Dust, Dirt, Snow, Rain & Sun - Cover for Wheelchairs - Black (40x30x40 in)","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","NEW DELHI","DELHI","110048","579.99","0","0","0","29.00","0","0","-2.90","-0.59","-97.01","-96.76","-30.68","0","381.05"
"29 Oct 2025 11:25:15 pm UTC","25830514522","Order","406-0093062-2617137","EN-AIR-COOLER-90LTR-COVER-FBM","Encasify Air Cooler Cover | Bajaj DMH 90 Neo 90L Litre Cooler Cover | Polyster | Black (90 ltr)","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","NEW DELHI","DELHI","110077","658.10","0","0","0","32.90","0","0","-3.29","-0.66","-110.08","0","-40.12","0","536.85"
"29 Oct 2025 11:32:51 pm UTC","25830514522","Shipping Services","171-2203207-1689134","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"29 Oct 2025 11:34:00 pm UTC","25830514522","Shipping Services","403-2422014-1336341","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"29 Oct 2025 11:34:44 pm UTC","25830514522","Order","404-5426067-6361156","EN-EMC-BLK-COVER-FBM","Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","Patna","BIHAR","801503","993.43","0","0","0","49.67","0","0","-4.97","-1.00","-166.17","0","-76.70","0","794.26"
"29 Oct 2025 11:35:39 pm UTC","25831444812","Order","408-9145336-6702758","MQ-QE1A-WBD4","Encasify Billiard Pool Table Cover, Dustproof, Waterproof & Tearproof Covers for Pool Table 7/8/9FT Fitted - Polyester Material - Black (8 Feet (254cm","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Amazon","GHAZIABAD","UTTAR PRADESH","201001","0","0","0","0","0","0","0","0","0","0","-120.36","0","0","-120.36"
"29 Oct 2025 11:45:05 pm UTC","25830514522","Shipping Services","406-0111995-8457931","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"29 Oct 2025 11:46:14 pm UTC","25830514522","Shipping Services","404-6027573-3871530","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"29 Oct 2025 11:51:21 pm UTC","25831444812","Order","402-5138649-6479534","EN-GARMT-STEAMER-COVER","Encasify Garment Steamer Dust-Proof Cover - Universal Fabric Steamer Protective Storage Bag for Home & Commercial Use, Fits All Vertical Clothes Steam","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Amazon","KOLKATA","WEST BENGAL","700023","443.77","38.10","0","0","24.09","0","0","-2.41","-0.49","-35.74","-136.76","-24.78","0","305.78"
"29 Oct 2025 11:58:05 pm UTC","25831444812","Shipping Services","402-1893041-1658762","","Easy Ship weight handling fees","","Amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"29 Oct 2025 11:58:44 pm UTC","25830514522","Order","406-5479705-1573945","ZJ-UXCI-Z7YQ","Encasify Billiard Pool Table Cover, Dustproof, Waterproof & Tearproof Covers for Pool Table 7/8/9FT Fitted - Polyester Material - Black (9 Feet (284cm","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","GUWAHATI","ASSAM","781021","845.76","0","0","0","152.24","0","0","-4.23","-0.85","-153.09","-120.36","-30.68","0","688.79"
"30 Oct 2025 12:06:54 am UTC","25831444812","Order","405-7782070-8861953","EN-ERH-COVER-4","Encasify Electric Room Heater Cover | Electric Dustproof Room Heater Cover | Electric Heater cover | Nylon Material | Black","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Amazon","KOLKATA","WEST BENGAL","700020","346.26","33.90","0","0","68.43","0","0","-1.90","-0.39","-21.70","-136.76","-15.34","0","272.50"
"30 Oct 2025 12:14:39 am UTC","25831444812","Shipping Services","405-1749811-6779542","","Easy Ship weight handling fees","","Amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"30 Oct 2025 12:16:09 am UTC","25831444812","Shipping Services","403-4201542-7446742","","Easy Ship weight handling fees","","Amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"30 Oct 2025 2:11:39 am UTC","25831444812","Adjustment","405-7195276-8106768","EN-AI-COOK-BLK-COVER","FBA Inventory Reimbursement - Customer Return","1","","Cash On Delivery Transactions and Non-Transactional Fees","","","","","0","0","0","0","0","0","0","0","0","0","0","0","268.40","268.40"
"30 Oct 2025 4:41:07 am UTC","25830514522","Order","407-4938933-1105942","EN-TTT-BLK-COVER","Encasify Table Tennis Table Cover Fits Flat & Folding Tables - All Weather Condition 2 in1 (Indoor/Outdoor) Cover - Dust & Water Resistant - Universal","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","PUNE","MAHARASHTRA","411009","1,100.00","0","0","0","198.00","0","0","-5.50","-1.10","-206.77","-83.78","-60.18","0","940.67"
"30 Oct 2025 4:44:35 am UTC","25830514522","Order","408-8574277-2941946","DJ-VYU7-KE2","Encasify Table Tennis Table Cover - Fits Flat & Folding Tables - All Weather Condition 2 in1 (Indoor/Outdoor) Cover - Dust & Water Resistant - Perfect","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","bikaner","RAJASTHAN","334001","1,245.55","0","0","0","62.28","0","0","-6.23","-1.25","-208.34","0","-76.70","0","1,015.31"
"30 Oct 2025 4:55:26 am UTC","25830514522","Order","405-2979470-8602725","DJ-VYU7-KE2","Encasify Table Tennis Table Cover - Fits Flat & Folding Tables - All Weather Condition 2 in1 (Indoor/Outdoor) Cover - Dust & Water Resistant - Perfect","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","BENGALURU","KARNATAKA","560048","1,245.55","0","0","0","62.28","0","0","-6.23","-1.25","-208.34","0","-76.70","0","1,015.31"
"30 Oct 2025 5:18:32 am UTC","25830514522","Order","402-6366085-4953118","EN-EMC-BLK-COVER","Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","LUCKNOW","UTTAR PRADESH","226010","1,046.67","0","0","-20.93","51.28","0","0","-5.13","-1.03","-171.57","-120.36","-60.18","0","718.75"
"30 Oct 2025 5:26:47 am UTC","25830514522","Order","171-2456726-9347569","EN-Tripod-COVER","Encasify Tripod & Light Stand Carry Bag - Compatible with 20 Inch Compact Tripod, Ring Light Stand, Mic Stand, Photography Accessories - Black","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","GHAZIABAD","UTTAR PRADESH","201010","458.10","0","0","0","22.90","0","0","-2.29","-0.47","-56.76","0","-12.98","0","408.50"
"30 Oct 2025 5:39:40 am UTC","25830514522","Order","403-5565827-9715563","EN-EMC-BLK-COVER-FBM","Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","Bikaner","Rajasthan","334001","993.43","0","0","0","49.67","0","0","-4.97","-1.00","-166.17","0","-76.70","0","794.26"
"30 Oct 2025 5:57:50 am UTC","25831444812","Order","406-0041656-6873124","EN-EMC-BLK-COVER-FBM","Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","JODHPUR","RAJASTHAN","342026","993.43","0","0","-19.87","48.68","0","0","-4.87","-0.99","-162.84","0","-76.70","0","776.84"
"30 Oct 2025 5:58:47 am UTC","25830514522","Order","402-7448596-5497139","EN-DOSA-MAKER-COVER","Encasify Dosa Maker Cover with Storage Pockets | Dustproof Dosa Maker Cover for Perfection | Nylon Material | Black","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","Bengaluru","Karnataka","560 061","342.48","0","0","0","17.12","0","0","-1.71","-0.35","-27.58","-96.76","-24.78","0","208.42"
"30 Oct 2025 6:50:26 am UTC","25830514522","Order","407-4590202-8325925","COVER - 9.5 KG WHEELCHAIR","Encasify Foldable Travel Wheelchair Cover | Waterproof, Dustproof & Durable Protection Cover for Folded Wheelchair | Compatible for Frido Travel Wheel","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","BENGALURU","KARNATAKA","560048","454.29","0","0","0","22.71","0","0","-2.27","-0.46","-25.33","0","-12.98","0","435.96"
"30 Oct 2025 7:00:40 am UTC","25830514522","Order","405-2694900-1831555","EN-GARMT-STEAMER-COVER","Encasify Garment Steamer Dust-Proof Cover - Universal Fabric Steamer Protective Storage Bag for Home & Commercial Use, Fits All Vertical Clothes Steam","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","Kolkata","WEST BENGAL","700007","443.77","0","0","0","22.19","0","0","-2.22","-0.45","-35.74","-96.76","-24.78","0","306.01"
