amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	is-iba 
405-8063243-2059501		2025-10-05T07:38:07+00:00	2025-10-14T11:32:55+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Mounted Speaker Cover - Water-Resistant Protective Dust Cover for Stand-Mounted Speakers - (Speaker & Stand Not Included) - Black (Black, 12 INCH)	EN-M-SPEAKER-12-IN-FBM	B0F5QSYMNN	Shipped	1	INR	648.0	30.86							Kuthuparamba	KERALA	670643	IN		false			false
405-4056187-6161156	405-4056187-6161156	2025-10-05T07:35:17+00:00	2025-10-07T22:34:57+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Mounted Speaker Cover - Water-Resistant Protective Dust Cover for Stand-Mounted Speakers - (Speaker & Stand Not Included) - Black (Black, 8 I	EN-M-SPEAKER-8-IN	B0F5QRH45R	Shipped	2	INR	807.96		80.0				24.24	80.0	Kuthuparamba	KERALA	670643	IN	Percentage Off 2025/05/22 10-13-32-959	false			false
405-3522422-3519514	405-3522422-3519514	2025-10-05T07:16:42+00:00	2025-10-09T04:22:01+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Upliance AI Cooking Assistant Cover | Dust and Waterproof Washable suitble for Upliance AI Cooking Assistant | Nylon Material | Black	EN-AI-COOK-BLK-COVER	B0DPCLX5NX	Shipped	1	INR	389.0						7.78		Mullanpur, New Chandigarh	PUNJAB	140901	IN	PLM-2ab1aba5-04e5-4e20-b45a-8fff02a6dfde	false			false
404-8547625-9465949	404-8547625-9465949	2025-10-05T06:38:38+00:00	2025-10-08T06:55:07+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Billiard Pool Table Cover, Dustproof, Waterproof & Tearproof Covers for Pool Table 7/8/9FT Fitted - Polyester Material - Black (9 Feet (284cm	ZJ-UXCI-Z7YQ	B0DRPNK8YX	Shipped	1	INR	998.0						29.95		Agra	UTTAR PRADESH	282002	IN	PLM-2ab1aba5-04e5-4e20-b45a-8fff02a6dfde,Percentage Off 2025/05/22 10-13-32-959	false			false
404-7891765-7608328		2025-10-05T06:38:38+00:00	2025-10-13T08:36:15+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Table Tennis Table Cover Fits Flat & Folding Tables - All Weather Condition 2 in1 (Indoor/Outdoor) Cover - Dust & Water Resistant - Universal Size - Perfect fit for 9x5 Table Tennis Table	EN-TTT-BLK-COVER-FBM	B0DRPNTZD1	Shipped	1	INR	1196.89	55.28					34.19		Agra	UTTAR PRADESH	282002	IN	Percentage Off 2025/05/22 10-13-32-959	false			false
403-7322663-8981169		2025-10-05T06:28:21+00:00	2025-10-21T05:34:03+00:00	Shipped - Returned to Seller	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Garment Steamer Dust-Proof Cover - Universal Fabric Steamer Protective Storage Bag for Home & Commercial Use, Fits All Vertical Clothes Steamers (Black)	EN-GARMENT-STEAMER-FBM	B0FB447JP8	Shipped	1	INR	481.0	22.9							Mumbai	MAHARASHTRA	400015	IN		false			false
405-7272033-1031527	405-7272033-1031527	2025-10-05T06:14:27+00:00	2025-10-07T18:17:58+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Wet Dry Vacuum Cover | Protects Against Sun, Rain, Snow Vacuum Cover | 22x28 inches | Polyester Material | Black	EN-V-BLK-COVER	B0DPSSH3VY	Shipped	1	INR	385.97						7.72		PUNE	MAHARASHTRA	411045	IN	PLM-2ab1aba5-04e5-4e20-b45a-8fff02a6dfde	false			false
408-7572510-0098700	408-7572510-0098700	2025-10-05T06:02:16+00:00	2025-10-08T05:28:44+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Heavy-Duty Fan Cover | Waterproof & Dustproof Protective Cover for Pedestal & Industrial Fans | Indoor/Outdoor Use, Ideal for Home, Garage &	EN-FAN-20-24-COVER	B0F4KTB64P	Shipped	1	INR	257.97								HYDERABAD	TELANGANA	500090	IN		false			false
402-5194840-2270758	402-5194840-2270758	2025-10-05T05:12:45+00:00	2025-10-05T12:52:33+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Polyester Full-Size Fan Cover | Heavy-Duty Waterproof & Dustproof Protective Cover for Electric Fans | Adjustable Fit for Pedestal, Floor & T	EN-FULL SIZE-FAN COVER	B0F4KPZBJ1	Shipped	1	INR	280.96								VADODARA	GUJARAT	391101	IN		false			false
406-4910349-6084302	406-4910349-6084302	2025-10-05T04:39:20+00:00	2025-10-05T06:14:09+00:00	Cancelled	Amazon	Amazon.in			Expedited	Encasify Mounted Speaker Cover - Water-Resistant Protective Dust Cover for Stand-Mounted Speakers - (Speaker & Stand Not Included) - Black (Black, 15	EN-M-SPEAKER-15-IN	B0F5QPS3T5	Cancelled	0										Bhopal	MADHYA PRADESH	462039	IN		false			false
402-3879981-1388316	402-3879981-1388316	2025-10-05T04:37:08+00:00	2025-10-05T10:13:12+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Polyester Full-Size Fan Cover | Heavy-Duty Waterproof & Dustproof Protective Cover for Electric Fans | Adjustable Fit for Pedestal, Floor & T	EN-FULL SIZE-FAN COVER	B0F4KPZBJ1	Shipped	1	INR	280.96								SURAT	GUJARAT	394326	IN		false			false
402-9146894-7737947	402-9146894-7737947	2025-10-05T04:28:53+00:00	2025-10-08T08:48:25+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Heavy-Duty Fan Cover | Waterproof & Dustproof Protective Cover for Pedestal & Industrial Fans | Indoor/Outdoor Use, Ideal for Home, Garage &	EN-FAN-16-20-COVER	B0F4KQCWTT	Shipped	1	INR	247.98								REWA	MADHYA PRADESH	486001	IN		false			false
407-7743070-4791552	407-7743070-4791552	2025-10-05T04:21:46+00:00	2025-10-08T10:03:03+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Polyester Full-Size Fan Cover | Heavy-Duty Waterproof & Dustproof Protective Cover for Electric Fans | Adjustable Fit for Pedestal, Floor & T	EN-FULL SIZE-FAN COVER	B0F4KPZBJ1	Shipped	1	INR	280.96						5.62		ONGOLE	ANDHRA PRADESH	523002	IN	PLM-2ab1aba5-04e5-4e20-b45a-8fff02a6dfde	false			false
402-2668817-6221169		2025-10-05T03:46:03+00:00	2025-10-11T09:18:05+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Garment Steamer Dust-Proof Cover - Universal Fabric Steamer Protective Storage Bag for Home & Commercial Use, Fits All Vertical Clothes Steamers (Black)	EN-GARMENT-STEAMER-FBM	B0FB447JP8	Shipped	1	INR	481.0	22.44					9.16		NOIDA	UTTAR PRADESH	201307	IN	PLM-2ab1aba5-04e5-4e20-b45a-8fff02a6dfde	false			false
403-1790603-6222738		2025-10-05T02:47:25+00:00	2025-10-13T07:12:25+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Garment Steamer Dust-Proof Cover - Universal Fabric Steamer Protective Storage Bag for Home & Commercial Use, Fits All Vertical Clothes Steamers (Black)	EN-GARMENT-STEAMER-FBM	B0FB447JP8	Shipped	1	INR	481.0	22.9							Vijayawada	ANDHRA PRADESH	520007	IN		false			false
404-8617673-7729169	404-8617673-7729169	2025-10-05T02:33:45+00:00	2025-10-07T15:15:59+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Wheelchair Cover - Durable Protector for Dust, Dirt, Snow, Rain & Sun - Cover for Wheelchairs - Black (40x30x40 in)	EN-WC-BLK-COVER	B0DRSMS6V6	Shipped	1	INR	608.99						12.18		NAMCHI	SIKKIM	737126	IN	PLM-2ab1aba5-04e5-4e20-b45a-8fff02a6dfde	false			false
407-4816845-4929913		2025-10-05T02:08:36+00:00	2025-10-13T04:30:20+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Black	EN-EMC-BLK-COVER-FBM	B0DQ4S1HBD	Shipped	1	INR	1043.1	48.68					19.87		RAIPUR	CHHATTISGARH	492001	IN	PLM-2ab1aba5-04e5-4e20-b45a-8fff02a6dfde	false			false
403-8134678-7286763		2025-10-05T01:36:12+00:00	2025-10-11T07:52:35+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Foldable Travel Wheelchair Cover | Waterproof, Dustproof & Durable Protection Cover for Folded Wheelchair | Compatible for Frido Travel Wheelchair | BLACK (COVER - 10.5 KG WHEELCHAIR)	COVER - 10.5 KG WHEELCHAIR	B0FT3JRY5X	Shipped	1	INR	498.0	23.71							MUMBAI	MAHARASHTRA	400005	IN		false			false
408-2789938-9441123		2025-10-04T20:22:39+00:00	2025-10-19T07:19:18+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Spare Tyre Cover | Heavy-Duty Polyester Wheel Protector | Fits Most Car & SUV Tyres | Black (SPARE-TYRE-28in)	EN-SPARE-TYRE-28IN	B0FQBYQB79	Shipped	1	INR	451.0	68.8							SAGALEE	ARUNACHAL PRADESH	791112	IN		false			false
406-5778723-7796337		2025-10-04T19:35:42+00:00	2025-10-13T11:30:46+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Black	EN-EMC-BLK-COVER-FBM	B0DQ4S1HBD	Shipped	1	INR	1043.1	48.68					19.87		NAYAGARH	ODISHA	752070	IN	PLM-2ab1aba5-04e5-4e20-b45a-8fff02a6dfde	false			false
408-1017144-0634767		2025-10-04T19:34:36+00:00	2025-10-05T07:45:01+00:00	Cancelled	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Spare Tyre Cover | Heavy-Duty Polyester Wheel Protector | Fits Most Car & SUV Tyres | Black (SPARE-TYRE-28in)	EN-SPARE-TYRE-28IN	B0FQBYQB79		0										SAGALEE	ARUNACHAL PRADESH	791112	IN		false			false
408-7669357-4030711	408-7669357-4030711	2025-10-04T19:00:35+00:00	2025-10-05T06:19:38+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Billiard Pool Table Cover, Dustproof, Waterproof & Tearproof Covers for Pool Table 7/8/9FT Fitted - Polyester Material - Black (9 Feet (284cm	ZJ-UXCI-Z7YQ	B0DRPNK8YX	Shipped	1	INR	998.0								MAKRONIA BUZURG	MADHYA PRADESH	470004	IN		false			false
408-7326679-3729945		2025-10-04T18:43:43+00:00	2025-10-12T11:49:57+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Telescope Cover - Waterproof, Dustproof & Sunproof Outdoor Protective Cover with Zipper and Durable Closure (Black)	EN-TELESCOPE-COVER-FBM	B0F8NZYSD6	Shipped	1	INR	691.0	32.9							BENGALURU	KARNATAKA	560077	IN		false			false
408-7473682-6198736	408-7473682-6198736	2025-10-04T17:07:11+00:00	2025-10-05T05:20:56+00:00	Cancelled	Amazon	Amazon.in			Expedited	Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac	EN-EMC-BLK-COVER	B0DQ4S1HBD	Cancelled	0										chennai	TAMIL NADU	600116	IN		false			false
404-4949660-1726714	404-4949660-1726714	2025-10-04T15:51:45+00:00	2025-10-05T09:47:52+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Air Cooler Cover | Bajaj PX97 Torque 36L Personal Air Cooler Cover | Polyster | Black (36 ltr)	EN-AIR-COOLER-36LTR-COVER	B0F2YWM2LX	Shipped	1	INR	385.97						7.72		HYDERABAD	TELANGANA	500050	IN	PLM-2ab1aba5-04e5-4e20-b45a-8fff02a6dfde	false			false
405-9371005-2579515	405-9371005-2579515	2025-10-04T15:06:43+00:00	2025-10-05T08:43:06+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Mounted Speaker Cover - Water-Resistant Protective Dust Cover for Stand-Mounted Speakers - (Speaker & Stand Not Included) - Black (Black, 8 I	EN-M-SPEAKER-8-IN	B0F5QRH45R	Shipped	1	INR	403.98						8.08		HYDERABAD	TELANGANA	500045	IN	PLM-2ab1aba5-04e5-4e20-b45a-8fff02a6dfde	false			false
405-9234907-8685162		2025-10-04T13:59:01+00:00	2025-10-18T09:55:56+00:00	Shipped - Returned to Seller	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Black	EN-EMC-BLK-COVER-FBM	B0DQ4S1HBD	Shipped	1	INR	1043.1	49.67							BENGALURU	KARNATAKA	560087	IN		false			false
404-0894764-3245155	404-0894764-3245155	2025-10-04T13:31:22+00:00	2025-10-06T05:22:54+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Air Cooler Cover | Symphony Sumo 75 XL Desert Cooler Cover | Polyster | Black (75 ltr)	EN-AIR-COOLER-75LTR-2-COVER	B0F7Y535MB	Shipped	1	INR	711.0						14.22		HYDERABAD	TELANGANA	500080	IN	PLM-2ab1aba5-04e5-4e20-b45a-8fff02a6dfde	false			false
171-2139380-9211506		2025-10-04T12:48:18+00:00	2025-10-11T11:58:49+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Black	EN-EMC-BLK-COVER-FBM	B0DQ4S1HBD	Shipped	1	INR	1043.1	48.68					19.87		Noida	UTTAR PRADESH	201301	IN	PLM-2ab1aba5-04e5-4e20-b45a-8fff02a6dfde	true			false
407-9737310-2226768	407-9737310-2226768	2025-10-04T11:27:22+00:00	2025-10-04T11:41:20+00:00	Cancelled	Amazon	Amazon.in			Expedited	Encasify Mounted Speaker Cover - Water-Resistant Protective Dust Cover for Stand-Mounted Speakers - (Speaker & Stand Not Included) - Black (Black, 15	EN-M-SPEAKER-15-IN	B0F5QPS3T5	Cancelled	0										VISAKHAPATNAM	ANDHRA PRADESH	530027	IN		false			false
405-3427621-6788316		2025-10-04T11:04:45+00:00	2025-10-11T08:13:13+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Black	EN-EMC-BLK-COVER-FBM	B0DQ4S1HBD	Shipped	1	INR	1043.1	49.67							JAIPUR	RAJASTHAN	302039	IN		false			false
171-5736623-2851554	171-5736623-2851554	2025-10-04T10:01:31+00:00	2025-10-07T07:31:03+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac	EN-EMC-BLK-COVER	B0DQ4S1HBD	Shipped	1	INR	1099.0						21.98		BENGALURU	KARNATAKA	560087	IN	PLM-2ab1aba5-04e5-4e20-b45a-8fff02a6dfde	false			false
171-8422193-8157919	171-8422193-8157919	2025-10-04T09:58:35+00:00	2025-10-05T19:51:18+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Polyester Full-Size Fan Cover | Heavy-Duty Waterproof & Dustproof Protective Cover for Electric Fans | Adjustable Fit for Pedestal, Floor & T	EN-FULL SIZE-FAN COVER	B0F4KPZBJ1	Shipped	1	INR	280.96								BANBASA	UTTARAKHAND	262310	IN		false			false
403-9297096-5053101	403-9297096-5053101	2025-10-04T08:12:10+00:00	2025-10-07T17:35:04+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Air Cooler Cover | Crompton Ozone 88 Litre Desert Cooler Cover | Polyster | Black (88 ltr)	EN-AIR-COOLER-88LTR-COVER	B0F3CT1LQN	Shipped	1	INR	555.95		40.0					40.0	Kapashera	Delhi	110037	IN		false			false
408-7593763-7593126	408-7593763-7593126	2025-10-04T06:18:18+00:00	2025-10-07T15:16:06+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Foosball Table Cover | Dust-Proof, Waterproof & Scratch-Resistant, Universal Fit for Indoor & Outdoor Use, Rectangular | Black	EN-FB-BLK-COVER	B0DVGMB3TF	Shipped	1	INR	921.06								BENGALURU	KARNATAKA	560010	IN		false			false
404-4962615-1090742	404-4962615-1090742	2025-10-04T05:15:42+00:00	2025-10-05T19:04:35+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Black Portable Power Station Cover - Durable, Dust & Scratch Proof, Washable Nylon - Fits Most Stations	PK-FUO0-YYEG	B0DV9GXQNG	Shipped	1	INR	365.97						7.32		MURADNAGAR	UTTAR PRADESH	201206	IN	PLM-2ab1aba5-04e5-4e20-b45a-8fff02a6dfde	false			false
403-0791195-1949919		2025-10-04T04:57:07+00:00	2025-10-14T02:58:04+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Black	EN-EMC-BLK-COVER-FBM	B0DQ4S1HBD	Shipped	1	INR	1043.1	48.68					19.87		DHANBAD	JHARKHAND	826001	IN	PLM-2ab1aba5-04e5-4e20-b45a-8fff02a6dfde	false			false
405-5625771-2317905	405-5625771-2317905	2025-10-04T04:06:26+00:00	2025-10-06T19:19:06+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac	EN-EMC-BLK-COVER	B0DQ4S1HBD	Shipped	1	INR	1099.0						21.98		SATARA	MAHARASHTRA	415004	IN	PLM-2ab1aba5-04e5-4e20-b45a-8fff02a6dfde	false			false
404-8106048-7949925		2025-10-04T03:22:21+00:00	2025-10-12T05:24:52+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Black	EN-EMC-BLK-COVER-FBM	B0DQ4S1HBD	Shipped	1	INR	1043.1	49.67							BENGALURU	KARNATAKA	560077	IN		false			false
405-1164857-9172358		2025-10-04T02:54:46+00:00	2025-10-11T05:52:31+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Black	EN-EMC-BLK-COVER-FBM	B0DQ4S1HBD	Shipped	1	INR	1043.1	49.67							BARMER	RAJASTHAN	344001	IN		false			false
408-9958227-7953160	408-9958227-7953160	2025-10-04T02:48:14+00:00	2025-10-08T09:48:10+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Air Cooler Cover | Compatible with Havells Celia 55 Litre Desert Cooler Cover | Polyster | Black (55 ltr)	EN-AIR-COOLER-55LTR-COVER	B0F7Y5S7C2	Shipped	1	INR	602.92		40.0					40.0	JHANSI	UTTAR PRADESH	284001	IN		false			false
171-8267207-0081946		2025-10-04T02:19:02+00:00	2025-10-12T12:53:53+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Spare Tyre Cover | Heavy-Duty Polyester Wheel Protector | Fits Most Car & SUV Tyres | Black (SPARE-TYRE-25in)	EN-SPARE-TYRE-25IN	B0FQBW4WD9	Shipped	1	INR	436.0	65.18					7.39		MELVISHARAM	TAMIL NADU	632509	IN	PLM-2ab1aba5-04e5-4e20-b45a-8fff02a6dfde	false			false
402-9438487-0546750	402-9438487-0546750	2025-10-04T00:11:34+00:00	2025-10-07T07:54:58+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Mounted Speaker Cover - Water-Resistant Protective Dust Cover for Stand-Mounted Speakers - (Speaker & Stand Not Included) - Black (Black, 15	EN-M-SPEAKER-15-IN	B0F5QPS3T5	Shipped	2	INR	1421.9		80.0				42.66	80.0	NEW DELHI	DELHI	110059	IN	Percentage Off 2025/05/22 10-13-32-959,PLM-2ab1aba5-04e5-4e20-b45a-8fff02a6dfde	false			false
403-1316664-4168336	403-1316664-4168336	2025-10-03T22:15:39+00:00	2025-10-07T05:15:41+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Heavy-Duty Fan Cover | Waterproof & Dustproof Protective Cover for Pedestal & Industrial Fans | Indoor/Outdoor Use, Ideal for Home, Garage &	EN-FAN-16-20-COVER	B0F4KQCWTT	Shipped	1	INR	247.98		40.0					40.0	BERHAMPORE	WEST BENGAL	742101	IN		false			false
404-6148412-5167513	404-6148412-5167513	2025-10-03T21:51:09+00:00	2025-10-03T21:51:53+00:00	Cancelled	Amazon	Amazon.in			Expedited	Encasify Upliance AI Cooking Assistant Cover | Dust and Waterproof Washable suitble for Upliance AI Cooking Assistant | Nylon Material | Black	EN-AI-COOK-BLK-COVER	B0DPCLX5NX	Cancelled	0										GHAZIABAD	UTTAR PRADESH	201002	IN		false			false
407-0060882-4048301	407-0060882-4048301	2025-10-03T21:27:19+00:00	2025-10-10T04:57:13+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Upliance AI Cooking Assistant Cover | Dust and Waterproof Washable suitble for Upliance AI Cooking Assistant | Nylon Material | Black	EN-AI-COOK-BLK-COVER	B0DPCLX5NX	Shipped	1	INR	385.11						7.7		BHIWANI	HARYANA	127028	IN	PLM-2ab1aba5-04e5-4e20-b45a-8fff02a6dfde	true		Business Price	false
171-5042619-8154733		2025-10-03T19:45:38+00:00	2025-10-15T04:11:20+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Black	EN-EMC-BLK-COVER-FBM	B0DQ4S1HBD	Shipped	1	INR	1043.1	49.67							PURNIA	BIHAR	854301	IN		false			false
405-7449856-2062752		2025-10-03T18:16:52+00:00	2025-10-12T09:28:48+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Black	EN-EMC-BLK-COVER-FBM	B0DQ4S1HBD	Shipped	1	INR	1043.1	49.67							BENGALURU	KARNATAKA	560077	IN		false			false
402-5219140-1329903	402-5219140-1329903	2025-10-03T17:32:25+00:00	2025-10-06T21:31:38+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Mounted Speaker Cover - Water-Resistant Protective Dust Cover for Stand-Mounted Speakers - (Speaker & Stand Not Included) - Black (Black, 15	EN-M-SPEAKER-15-IN	B0F5QPS3T5	Shipped	1	INR	710.95						14.22		HYDERABAD	TELANGANA	500089	IN	PLM-2ab1aba5-04e5-4e20-b45a-8fff02a6dfde	false			false
171-8476663-2303538	171-8476663-2303538	2025-10-03T17:24:13+00:00	2025-10-07T06:13:00+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Upliance AI Cooking Assistant Cover | Dust and Waterproof Washable suitble for Upliance AI Cooking Assistant | Nylon Material | Black	EN-AI-COOK-BLK-COVER	B0DPCLX5NX	Shipped	1	INR	389.0						7.78		CHENNAI	TAMIL NADU	600125	IN	PLM-2ab1aba5-04e5-4e20-b45a-8fff02a6dfde	false			false
404-9506734-2502746		2025-10-03T16:46:21+00:00	2025-10-10T08:14:28+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Spare Tyre Cover | Heavy-Duty Polyester Wheel Protector | Fits Most Car & SUV Tyres | Black (SPARE-TYRE-28in)	EN-SPARE-TYRE-28IN	B0FQBYQB79	Shipped	1	INR	451.0	68.8							Hyderabad	TELANGANA	500090	IN		false			false
406-4584388-5317143		2025-10-03T16:15:12+00:00	2025-10-16T06:03:47+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Polyester Full-Size Fan Cover | Heavy-Duty Waterproof & Dustproof Protective Cover for Electric Fans | Adjustable Fit for Pedestal, Floor & Table Fans | Black 75x145 cm (Pack of 1)	EN-FULL SIZE-FAN COVER-FBM	B0F4KPZBJ1	Shipped	1	INR	290.0	13.53					5.52		MOKOKCHUNG	NAGALAND	798601	IN	PLM-2ab1aba5-04e5-4e20-b45a-8fff02a6dfde	false			false
405-1878686-3713925		2025-10-03T15:42:04+00:00	2025-10-08T07:02:05+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Massage Chair Cover - Full Body Protector for Massage Chair - Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material (Silver)	G6-Y5CH-EHL1	B0FRGFQSWW	Shipped	1	INR	999.0	46.63					19.03		AHMEDABAD	GUJARAT	380051	IN	PLM-2ab1aba5-04e5-4e20-b45a-8fff02a6dfde	false			false
403-6365541-8641904		2025-10-03T14:36:50+00:00	2025-10-11T06:08:25+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Black	EN-EMC-BLK-COVER-FBM	B0DQ4S1HBD	Shipped	1	INR	1043.1	48.68					19.87		Buldhana	Maharashtra	443001	IN	PLM-2ab1aba5-04e5-4e20-b45a-8fff02a6dfde	false			false
405-7959978-0595533		2025-10-03T14:14:06+00:00	2025-10-11T08:12:01+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Garment Steamer Dust-Proof Cover - Universal Fabric Steamer Protective Storage Bag for Home & Commercial Use, Fits All Vertical Clothes Steamers (Black)	EN-GARMENT-STEAMER-FBM	B0FB447JP8	Shipped	1	INR	481.0	22.9							PHAGWARA	PUNJAB	144401	IN		false			false
408-5352132-5137145	408-5352132-5137145	2025-10-03T14:03:59+00:00	2025-10-06T17:52:34+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Air Cooler Cover | Crompton Ozone 75 Litre Desert Cooler Cover | Polyster | Black (75 ltr)	EN-AIR-COOLER-75LTR-COVER	B0F38J2NBJ	Shipped	2	INR	1178.0						35.34		ZIRAKPUR	PUNJAB	140603	IN	Percentage Off 2025/05/22 10-13-32-959	false			false
408-0546531-5073166	408-0546531-5073166	2025-10-03T13:13:06+00:00	2025-10-04T07:25:35+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Black Portable Power Station Cover - Durable, Dust & Scratch Proof, Washable Nylon - Fits Most Stations	PK-FUO0-YYEG	B0DV9GXQNG	Shipped	1	INR	365.97								KOLKATA	WEST BENGAL	700055	IN		false			false
